Movie name, URL, Release Date, MPAA Rating, Run Time,  Opening Weekend Total, Number of Theaters, Domestic Total Sales, Foreign Total Sales, Global Total Sales
Confetti,http://www.boxofficemojo.com/movies/?id=confetti.htm,09/15/2006,R,99,20560,151,228498,4674633,4903131
Confidence,http://www.boxofficemojo.com/movies/?id=confidence81.htm,03/15/1981,Unrated,N/A,null,null,n/a,1,1
Confidence,http://www.boxofficemojo.com/movies/?id=confidence.htm,04/25/2003,R,98,4563588,1871,12251640,10762566,23014206
The Conformist,http://www.boxofficemojo.com/movies/?id=conformist.htm,10/22/1970,R,115,null,null,null,null,null
The Conformist (2014 re-release),http://www.boxofficemojo.com/movies/?id=conformist2014.htm,08/29/2014,R,111,null,4,58657,null,null
Confusion of Genders,http://www.boxofficemojo.com/movies/?id=confusionofgenders.htm,07/09/2003,Unrated,94,7933,3,49237,null,null
Congo,http://www.boxofficemojo.com/movies/?id=congo.htm,06/09/1995,PG-13,108,24642539,2676,81022101,71000000,152022101
Congo:White King Red Rubber Black Death,http://www.boxofficemojo.com/movies/?id=whitekingredrubberblackdeath.htm,10/21/2005,Unrated,84,3238,1,6458,null,null
The Congress,http://www.boxofficemojo.com/movies/?id=congress.htm,08/29/2014,Unrated,117,28640,37,137815,318000,455815
The Conjuring,http://www.boxofficemojo.com/movies/?id=conjuring.htm,07/19/2013,R,112,41855326,3115,137400141,180600000,318000141
The Conjuring 2,http://www.boxofficemojo.com/movies/?id=conjuring2.htm,06/10/2016,Not Yet Rated,N/A,null,null,null,null,null
Connected,http://www.boxofficemojo.com/movies/?id=connected.htm,09/16/2011,Unrated,82,13301,7,46782,null,null
The Connection,http://www.boxofficemojo.com/movies/?id=connection2015.htm,05/15/2015,R,135,null,null,null,null,null
Connie and Carla,http://www.boxofficemojo.com/movies/?id=connieandcarla.htm,04/16/2004,PG-13,97,3254940,1016,8085771,3255245,11341016
The Conqueror,http://www.boxofficemojo.com/movies/?id=conqueror.htm,02/21/1956,G,111,null,null,null,null,null
The Conquest,http://www.boxofficemojo.com/movies/?id=conquest11.htm,11/11/2011,Unrated,105,16273,8,74474,null,null
Conquest of the Planet of the Apes,http://www.boxofficemojo.com/movies/?id=conquestoftheplanetoftheapes.htm,06/14/1972,PG,88,null,null,9043472,null,null
The Conrad Boys,http://www.boxofficemojo.com/movies/?id=conradboys.htm,06/02/2006,Unrated,94,3243,1,11001,null,null
Consenting Adults,http://www.boxofficemojo.com/movies/?id=consentingadults.htm,10/16/1992,R,99,5023467,1538,21591728,null,null
Conspiracy of Silence,http://www.boxofficemojo.com/movies/?id=conspiracyofsilence.htm,12/03/2004,Unrated,87,2598,1,2598,null,null
Conspiracy Theory,http://www.boxofficemojo.com/movies/?id=conspiracytheory.htm,08/08/1997,R,129,19313566,2806,75982834,61000000,136982834
The Conspirator,http://www.boxofficemojo.com/movies/?id=conspirator.htm,04/15/2011,PG-13,122,3506602,849,11538204,3940596,15478800
The Constant Gardener,http://www.boxofficemojo.com/movies/?id=constantgardener.htm,08/31/2005,R,129,8673803,1387,33579797,48886873,82466670
Constantine,http://www.boxofficemojo.com/movies/?id=constantine.htm,02/18/2005,R,121,29769098,3006,75976178,154908550,230884728
Constantine's Sword,http://www.boxofficemojo.com/movies/?id=constantinessword.htm,04/18/2008,Unrated,93,10131,6,179507,null,null
Constellation,http://www.boxofficemojo.com/movies/?id=constellation.htm,02/02/2007,PG-13,102,215801,238,306533,null,null
Consuming Passions,http://www.boxofficemojo.com/movies/?id=consumingpassions.htm,04/06/1988,R,98,5373,5,118206,null,null
Contact,http://www.boxofficemojo.com/movies/?id=contact.htm,07/11/1997,PG,150,20584908,2314,100920329,70200000,171120329
Contagion,http://www.boxofficemojo.com/movies/?id=contagion.htm,09/09/2011,PG-13,105,22403596,3222,75658097,59800000,135458097
Contempt (1997 re-issue),http://www.boxofficemojo.com/movies/?id=contempt97.htm,06/27/1997,Unrated,103,null,null,860223,null,null
Contempt (2013 re-release),http://www.boxofficemojo.com/movies/?id=contempt2013.htm,09/06/2013,Unrated,102,8322,2,43763,null,null
Contempt (re-issue),http://www.boxofficemojo.com/movies/?id=contempt08.htm,03/14/2008,Unrated,103,14826,2,860223,null,null
The Contender,http://www.boxofficemojo.com/movies/?id=contender.htm,10/13/2000,R,127,5363900,1639,17872723,4489088,22361811
Continental Divide,http://www.boxofficemojo.com/movies/?id=continentaldivide.htm,09/18/1981,PG,103,3218347,null,15578237,null,null
Contraband,http://www.boxofficemojo.com/movies/?id=contraband.htm,01/13/2012,R,110,24349815,2870,66528000,29734212,96262212
The Contract,http://www.boxofficemojo.com/movies/?id=contract.htm,N/A,R,N/A,null,null,n/a,5549200,5549200
Contracted,http://www.boxofficemojo.com/movies/?id=contracted.htm,11/22/2013,Unrated,84,3328,3,4105,null,null
Contre-Enquete,http://www.boxofficemojo.com/movies/?id=contre-enquete.htm,02/29/2008,Unrated,85,6182,3,11846,8017499,8029345
Control,http://www.boxofficemojo.com/movies/?id=control.htm,10/10/2007,R,121,27674,29,872252,7287256,8159508
Control Room,http://www.boxofficemojo.com/movies/?id=controlroom.htm,05/21/2004,Unrated,83,27125,74,2589616,135210,2724826
Controlled Chaos,http://www.boxofficemojo.com/movies/?id=controlledchaos.htm,06/04/2003,R,92,2152,1,40289,null,null
Controlled Chaos (re-issue),http://www.boxofficemojo.com/movies/?id=controlledchaos07.htm,10/19/2007,R,92,3969,1,40289,null,null
Convention,http://www.boxofficemojo.com/movies/?id=convention.htm,06/04/2010,Not Yet Rated,95,null,null,null,null,null
The Conversation,http://www.boxofficemojo.com/movies/?id=conversation.htm,04/07/1974,PG,113,null,null,4420000,null,null
Conversations with God,http://www.boxofficemojo.com/movies/?id=conversationswithgod.htm,10/27/2006,PG,109,150355,64,425045,596758,1021803
Conversations with Other Women,http://www.boxofficemojo.com/movies/?id=conversationswithotherwomen.htm,08/11/2006,R,84,66157,14,379418,594107,973525
Convict Stage,http://www.boxofficemojo.com/movies/?id=convictstage.htm,1965,Unrated,71,null,null,null,null,null
Conviction,http://www.boxofficemojo.com/movies/?id=bettyannwaters.htm,10/15/2010,R,107,1628786,672,6783129,2926926,9710055
Convicts,http://www.boxofficemojo.com/movies/?id=convicts.htm,12/06/1991,Unrated,93,6347,1,13623,null,null
Convoy,http://www.boxofficemojo.com/movies/?id=convoy.htm,06/28/1978,PG,100,null,null,22765081,null,null
Coogan's Bluff,http://www.boxofficemojo.com/movies/?id=coogansbluff.htm,10/02/1968,R,95,null,null,3110000,null,null
Cook County,http://www.boxofficemojo.com/movies/?id=cookcounty.htm,12/16/2011,R,93,7579,5,17977,null,null
The Cook The Thief His Wife and Her Lover,http://www.boxofficemojo.com/movies/?id=cookthethiefhiswifeandherlover.htm,04/06/1990,NC-17,124,252223,239,7724701,null,null
Cookie,http://www.boxofficemojo.com/movies/?id=cookie.htm,08/25/1989,R,93,292483,82,1869417,null,null
Cookie's Fortune,http://www.boxofficemojo.com/movies/?id=cookiesfortune.htm,04/02/1999,PG-13,118,186828,559,10920544,null,null
The Cookout,http://www.boxofficemojo.com/movies/?id=cookout.htm,09/03/2004,PG-13,85,5000900,1303,11814019,195051,12009070
Cool as Ice,http://www.boxofficemojo.com/movies/?id=coolasice.htm,10/18/1991,PG,100,638625,393,1193062,null,null
Cool Hand Luke,http://www.boxofficemojo.com/movies/?id=coolhandluke.htm,11/01/1967,Unrated,126,null,null,null,null,null
Cool It,http://www.boxofficemojo.com/movies/?id=coolit.htm,11/12/2010,PG,88,26847,43,62713,null,null
Cool Runnings,http://www.boxofficemojo.com/movies/?id=coolrunnings.htm,10/01/1993,PG,98,7046648,1832,68856263,86000000,154856263
Cool World,http://www.boxofficemojo.com/movies/?id=coolworld.htm,07/10/1992,PG-13,101,5556451,1600,14110589,null,null
A Cool Dry Place,http://www.boxofficemojo.com/movies/?id=cooldryplace.htm,01/29/1999,PG-13,97,2706,2,4390,null,null
The Cooler,http://www.boxofficemojo.com/movies/?id=cooler.htm,11/26/2003,R,101,128973,408,8291572,2173216,10464788
Cop,http://www.boxofficemojo.com/movies/?id=cop.htm,1987,R,111,null,null,1984315,null,null
Cop and a Half,http://www.boxofficemojo.com/movies/?id=copandahalf.htm,04/02/1993,PG,93,6027285,1793,31889691,8800000,40689691
Cop Land,http://www.boxofficemojo.com/movies/?id=copland.htm,08/15/1997,R,105,13510482,2233,44862187,null,null
Cop Out,http://www.boxofficemojo.com/movies/?id=coupleofdicks.htm,02/26/2010,R,110,18211126,3150,44875481,10708323,55583804
The Cop the Criminal and the Clown,http://www.boxofficemojo.com/movies/?id=copcriminalclown.htm,04/06/2007,Unrated,90,3935,1,3935,null,null
Copperhead,http://www.boxofficemojo.com/movies/?id=copperhead.htm,06/28/2013,PG-13,118,55625,59,171740,null,null
Cops and Robbersons,http://www.boxofficemojo.com/movies/?id=copsandrobbersons.htm,04/15/1994,PG,93,3724254,1836,11391093,null,null
Copycat,http://www.boxofficemojo.com/movies/?id=copycat.htm,10/27/1995,R,123,5170522,1661,32051917,null,null
Copying Beethoven,http://www.boxofficemojo.com/movies/?id=copyingbeethoven.htm,11/10/2006,PG-13,104,70460,29,384029,5807717,6191746
Coraline,http://www.boxofficemojo.com/movies/?id=coraline.htm,02/06/2009,PG,100,16849640,2320,75286229,49310169,124596398
The Core,http://www.boxofficemojo.com/movies/?id=core.htm,03/28/2003,PG-13,136,12053131,3019,31186896,42311715,73498611
Coriolanus,http://www.boxofficemojo.com/movies/?id=coriolanus.htm,01/20/2012,R,122,61136,21,757195,315407,1072602
Corked!,http://www.boxofficemojo.com/movies/?id=corked.htm,06/05/2009,Unrated,90,4254,1,4254,null,null
Corky Romano,http://www.boxofficemojo.com/movies/?id=corkycomano.htm,10/12/2001,PG-13,85,9023173,2094,23980304,1292448,25272752
Corman's World,http://www.boxofficemojo.com/movies/?id=cormansworld.htm,12/16/2011,R,95,7000,2,7000,null,null
CornerStore,http://www.boxofficemojo.com/movies/?id=cornerstore.htm,08/12/2011,Unrated,95,12743,2,45176,null,null
Corpo Celeste,http://www.boxofficemojo.com/movies/?id=corpoceleste.htm,06/08/2012,Unrated,100,2263,1,8919,n/a,8919
Corporate Affairs,http://www.boxofficemojo.com/movies/?id=corporateaffrairs.htm,10/05/1990,R,82,224847,57,1006575,null,null
The Corporation,http://www.boxofficemojo.com/movies/?id=corporationus.htm,06/04/2004,Unrated,145,28671,28,3493516,1112166,4605682
The Corporation (Canada),http://www.boxofficemojo.com/movies/?id=corporation.htm,01/16/2004,Unrated,145,null,16,3493516,null,null
Corrina Corrina,http://www.boxofficemojo.com/movies/?id=corrinacorrina.htm,08/12/1994,PG,115,3811258,972,20164171,null,null
The Corruptor,http://www.boxofficemojo.com/movies/?id=corruptor.htm,03/12/1999,R,100,5765300,1804,15164492,9329109,24493601
Corvette Summer,http://www.boxofficemojo.com/movies/?id=corvettesummer.htm,06/02/1978,PG,105,null,null,15514367,null,null
Cosi,http://www.boxofficemojo.com/movies/?id=cosi.htm,04/11/1997,R,102,null,null,35489,null,null
Cosmopolis,http://www.boxofficemojo.com/movies/?id=cosmopolis.htm,08/17/2012,R,108,70339,65,763556,5300000,6063556
Cote D'Azur,http://www.boxofficemojo.com/movies/?id=cotedazur.htm,09/09/2005,Unrated,90,33521,11,141039,2306172,2447211
The Cotton Club,http://www.boxofficemojo.com/movies/?id=cottonclub.htm,12/14/1984,R,127,2903603,809,25928721,null,null
Cotton Mary,http://www.boxofficemojo.com/movies/?id=cottonmary.htm,03/15/2000,R,N/A,24680,4,299432,null,null
The Couch Trip,http://www.boxofficemojo.com/movies/?id=couchtrip.htm,01/15/1988,R,97,3351891,1332,11005304,null,null
The Counselor,http://www.boxofficemojo.com/movies/?id=counselor.htm,10/25/2013,R,117,7842930,3044,16973715,54035619,71009334
The Count of Monte Cristo,http://www.boxofficemojo.com/movies/?id=countmontecristo.htm,01/25/2002,PG-13,131,11376150,2211,54234062,21160986,75395048
Countdown to Zero,http://www.boxofficemojo.com/movies/?id=countdowntozero.htm,07/23/2010,PG,90,41307,28,272040,null,null
The Counterfeiters,http://www.boxofficemojo.com/movies/?id=counterfeiters.htm,02/22/2008,R,98,87514,170,5488570,13326143,18814713
Country,http://www.boxofficemojo.com/movies/?id=country.htm,09/28/1984,PG,110,24443,488,9640000,null,null
The Country Bears,http://www.boxofficemojo.com/movies/?id=countrybears.htm,07/26/2002,G,88,5309675,2553,16990825,1021272,18012097
Country Strong,http://www.boxofficemojo.com/movies/?id=countrystrong.htm,12/22/2010,PG-13,112,7326165,1441,20218921,310273,20529194
Coupe de Ville,http://www.boxofficemojo.com/movies/?id=coupedeville.htm,03/09/1990,PG-13,99,66871,170,715983,null,null
Couples Retreat,http://www.boxofficemojo.com/movies/?id=couplesretreat.htm,10/09/2009,PG-13,107,34286740,3074,109204945,62639895,171844840
Courage Mountain,http://www.boxofficemojo.com/movies/?id=couragemountain.htm,02/16/1990,PG,99,693087,506,1393610,null,null
Courage Under Fire,http://www.boxofficemojo.com/movies/?id=courageunderfire.htm,07/12/1996,R,117,12501586,2001,59031057,41829761,100860818
Courageous,http://www.boxofficemojo.com/movies/?id=courageous.htm,09/30/2011,PG-13,130,9112839,1214,34522221,n/a,34522221
Cousin Bette,http://www.boxofficemojo.com/movies/?id=cousinbette.htm,06/12/1998,R,108,76488,68,1295194,null,null
Cousin Jules,http://www.boxofficemojo.com/movies/?id=cousinjules.htm,11/29/2013,Unrated,N/A,5135,3,29337,null,null
Cousins,http://www.boxofficemojo.com/movies/?id=cousins.htm,02/10/1989,PG-13,110,3504700,747,22026369,null,null
The Cove,http://www.boxofficemojo.com/movies/?id=cove09.htm,07/31/2009,PG-13,96,57640,56,857005,305417,1162422
The Covenant,http://www.boxofficemojo.com/movies/?id=covenant.htm,09/08/2006,PG-13,97,8852458,2681,23380495,14216976,37597471
Cover,http://www.boxofficemojo.com/movies/?id=cover08.htm,02/22/2008,Unrated,90,30000,14,79436,null,null
Cowards Bend the Knee,http://www.boxofficemojo.com/movies/?id=cowardsbendtheknee.htm,08/11/2004,Unrated,64,7030,1,25860,null,null
The Cowboy and the Lady,http://www.boxofficemojo.com/movies/?id=cowboyandthelady.htm,11/17/1938,Unrated,91,null,null,null,null,null
Cowboy Bebop,http://www.boxofficemojo.com/movies/?id=cowboybebop.htm,04/04/2003,R,115,234429,29,1000045,2007858,3007903
Cowboy del Amor,http://www.boxofficemojo.com/movies/?id=cowboydelamor.htm,02/10/2006,Unrated,86,4438,2,4438,null,null
The Cowboy Way,http://www.boxofficemojo.com/movies/?id=cowboyway.htm,06/03/1994,PG-13,107,5048640,1833,20280016,null,null
The Cowboys,http://www.boxofficemojo.com/movies/?id=cowboys.htm,01/13/1972,PG,131,null,null,null,null,null
Cowboys & Aliens,http://www.boxofficemojo.com/movies/?id=cowboysandaliens.htm,07/29/2011,PG-13,118,36431290,3754,100240551,74581774,174822325
Cowboys and Angels,http://www.boxofficemojo.com/movies/?id=cowboysandangels.htm,09/17/2004,Unrated,89,6328,5,33941,n/a,33941
Cowgirls n' Angels,http://www.boxofficemojo.com/movies/?id=cowgirlsnangels.htm,05/25/2012,PG,92,54675,50,120680,null,null
Coyote County Loser,http://www.boxofficemojo.com/movies/?id=coyotecountyloser.htm,03/20/2009,PG,96,1074,2,24375,null,null
Coyote Ugly,http://www.boxofficemojo.com/movies/?id=coyoteugly.htm,08/04/2000,PG-13,101,17319282,2664,60786269,53130205,113916474
CQ,http://www.boxofficemojo.com/movies/?id=cq02.htm,05/24/2002,R,91,54942,19,414358,null,null
Crack House,http://www.boxofficemojo.com/movies/?id=crackhouse.htm,11/10/1989,R,91,210162,67,862551,null,null
Crackers,http://www.boxofficemojo.com/movies/?id=crackers.htm,02/17/1984,PG,91,58689,21,129268,null,null
Cracks,http://www.boxofficemojo.com/movies/?id=cracks.htm,03/18/2011,R,104,9467,6,29683,null,null
Cradle 2 the Grave,http://www.boxofficemojo.com/movies/?id=cradle2thegrave.htm,02/28/2003,R,100,16521468,2625,34712347,21777211,56489558
Cradle Will Rock,http://www.boxofficemojo.com/movies/?id=cradlewillrock.htm,12/10/1999,R,109,93998,506,2903404,n/a,2903404
The Craft,http://www.boxofficemojo.com/movies/?id=craft.htm,05/03/1996,R,105,6710995,1762,24819936,null,null
Crank,http://www.boxofficemojo.com/movies/?id=crank.htm,09/01/2006,R,83,10457367,2515,27838408,15092633,42931041
Crank:High Voltage,http://www.boxofficemojo.com/movies/?id=crank2.htm,04/17/2009,R,85,6963565,2223,13684249,20876328,34560577
Crash,http://www.boxofficemojo.com/movies/?id=crash05.htm,05/06/2005,R,100,9107071,1905,54580300,43829761,98410061
Crash (1996),http://www.boxofficemojo.com/movies/?id=crash.htm,10/04/1996,NC-17,100,738339,339,2038450,null,null
The Crazies,http://www.boxofficemojo.com/movies/?id=crazies.htm,02/26/2010,R,101,16067552,2479,39123589,15683234,54806823
Crazy as Hell,http://www.boxofficemojo.com/movies/?id=crazyashell.htm,09/27/2002,R,113,13341,7,21679,null,null
Crazy Eyes,http://www.boxofficemojo.com/movies/?id=crazyeyes.htm,07/06/2012,Unrated,95,3259,2,6141,null,null
Crazy Heart,http://www.boxofficemojo.com/movies/?id=crazyheart.htm,12/16/2009,R,111,3567671,1361,39464306,7941260,47405566
Crazy Horse,http://www.boxofficemojo.com/movies/?id=crazyhorse.htm,01/18/2012,Unrated,134,7963,14,157782,null,null
Crazy in Alabama,http://www.boxofficemojo.com/movies/?id=crazyinalabama.htm,10/22/1999,PG-13,111,1010596,1214,2005840,null,null
Crazy Like a Fox,http://www.boxofficemojo.com/movies/?id=crazylikeafox.htm,05/05/2006,PG-13,98,4667,3,9376,null,null
Crazy Love,http://www.boxofficemojo.com/movies/?id=crazylove.htm,06/01/2007,PG-13,91,17952,38,301027,56632,357659
Crazy Mama,http://www.boxofficemojo.com/movies/?id=crazymama.htm,July 1975,PG,81,null,null,null,null,null
Crazy Moon,http://www.boxofficemojo.com/movies/?id=crazymoon.htm,09/11/1987,PG,90,null,null,null,null,null
Crazy on the Outside,http://www.boxofficemojo.com/movies/?id=crazyontheoutside.htm,01/08/2010,PG-13,96,64438,75,88335,null,null
Crazy People,http://www.boxofficemojo.com/movies/?id=crazypeople.htm,04/13/1990,R,91,3357800,1389,13236513,null,null
Crazy Wisdom,http://www.boxofficemojo.com/movies/?id=crazywisdom.htm,11/25/2011,Unrated,86,10304,5,86202,null,null
Crazy Stupid Love.,http://www.boxofficemojo.com/movies/?id=crazystupidlove.htm,07/29/2011,PG-13,107,19104303,3020,84351197,58500000,142851197
crazy/beautiful,http://www.boxofficemojo.com/movies/?id=crazybeautiful.htm,06/29/2001,PG-13,95,4715060,1603,16937988,3000000,19937988
Creation,http://www.boxofficemojo.com/movies/?id=creation.htm,01/22/2010,PG-13,108,53073,12,341323,554975,896298
Creator,http://www.boxofficemojo.com/movies/?id=creator.htm,09/20/1985,R,107,2019728,820,5349607,null,null
Creature (2011),http://www.boxofficemojo.com/movies/?id=creature2011.htm,09/09/2011,R,93,327000,1507,508714,null,null
Creed,http://www.boxofficemojo.com/movies/?id=creed.htm,11/25/2015,Not Yet Rated,N/A,null,null,null,null,null
Creepshow,http://www.boxofficemojo.com/movies/?id=creepshow.htm,11/12/1982,R,120,5870889,1132,21028755,null,null
Creepshow 2,http://www.boxofficemojo.com/movies/?id=creepshow2.htm,05/01/1987,R,87,3584077,1012,14000000,null,null
The Cremaster Cycle,http://www.boxofficemojo.com/movies/?id=cremastercycle.htm,04/25/2003,Unrated,182,10785,7,665861,n/a,665861
The Cremaster Cycle (re-issue),http://www.boxofficemojo.com/movies/?id=cremastercyclereissue.htm,04/09/2010,Unrated,398,7982,2,665861,null,null
The Crew,http://www.boxofficemojo.com/movies/?id=crew.htm,08/25/2000,PG-13,88,4051921,1515,13023075,82778,13105853
Crime After Crime,http://www.boxofficemojo.com/movies/?id=crimeaftercrime.htm,07/01/2011,Unrated,95,3215,5,60291,null,null
Crime Spree,http://www.boxofficemojo.com/movies/?id=crimespree.htm,09/19/2003,R,100,null,null,null,null,null
Crimes and Misdemeanors,http://www.boxofficemojo.com/movies/?id=crimesandmisdemeanors.htm,10/13/1989,PG-13,104,911385,525,18254702,null,null
Crimes of Passion,http://www.boxofficemojo.com/movies/?id=crimesofpassion.htm,10/19/1984,R,110,1103210,325,2912945,null,null
Crimes of the Heart,http://www.boxofficemojo.com/movies/?id=crimesoftheheart.htm,12/12/1986,PG-13,105,1260195,685,22905522,null,null
Crimewave,http://www.boxofficemojo.com/movies/?id=crimewave.htm,04/25/1986,PG-13,83,3571,7,5101,null,null
Criminal,http://www.boxofficemojo.com/movies/?id=criminal.htm,09/10/2004,R,87,283209,90,929233,n/a,929233
Criminal (2015),http://www.boxofficemojo.com/movies/?id=criminal2015.htm,08/21/2015,Not Yet Rated,N/A,null,null,null,null,null
Criminal Law,http://www.boxofficemojo.com/movies/?id=criminallaw.htm,04/28/1989,R,117,2636091,1166,9974446,null,null
Crimson Gold,http://www.boxofficemojo.com/movies/?id=crimsongold.htm,01/16/2004,Unrated,97,13476,8,148959,251809,400768
Crimson Peak,http://www.boxofficemojo.com/movies/?id=crimsonpeak.htm,10/16/2015,R,N/A,null,null,null,null,null
The Crimson Pirate,http://www.boxofficemojo.com/movies/?id=crimsonpirate.htm,09/27/1952,Unrated,105,null,null,null,null,null
Crimson Tide,http://www.boxofficemojo.com/movies/?id=crimsontide.htm,05/12/1995,R,116,18612190,2514,91387195,66000000,157387195
Crips and Bloods:Made in America,http://www.boxofficemojo.com/movies/?id=cripsandbloods.htm,01/23/2009,Unrated,93,10537,4,70219,null,null
Crisscross,http://www.boxofficemojo.com/movies/?id=crisscross.htm,05/08/1992,R,101,1041264,449,3052738,null,null
Critic's Choice,http://www.boxofficemojo.com/movies/?id=criticschoice.htm,04/13/1963,Unrated,100,null,null,null,null,null
Critical Care,http://www.boxofficemojo.com/movies/?id=criticalcare.htm,10/31/1997,R,107,43380,34,221193,null,null
Critical Condition,http://www.boxofficemojo.com/movies/?id=criticalcondition.htm,01/16/1987,R,97,5715701,1343,20240502,null,null
Critters,http://www.boxofficemojo.com/movies/?id=critters.htm,04/11/1986,PG-13,86,818018,633,13167232,null,null
Critters 2:The Main Course,http://www.boxofficemojo.com/movies/?id=critters2.htm,04/29/1988,PG-13,87,1898751,1114,3813293,null,null
Crocodile Dundee,http://www.boxofficemojo.com/movies/?id=crocodiledundee.htm,09/26/1986,PG-13,93,8038855,1495,174803506,153400000,328203506
Crocodile Dundee II,http://www.boxofficemojo.com/movies/?id=crocodiledundee2.htm,05/25/1988,PG,110,24462976,2837,109306210,130300000,239606210
Crocodile Dundee in Los Angeles,http://www.boxofficemojo.com/movies/?id=crocodiledundeeinla.htm,04/20/2001,PG,94,7714362,2166,25635682,13802992,39438674
The Crocodile Hunter:Collision Course,http://www.boxofficemojo.com/movies/?id=crocodilehunter.htm,07/12/2002,PG,90,9537123,2535,28442574,4639974,33082548
Cronicas,http://www.boxofficemojo.com/movies/?id=cronicas.htm,07/08/2005,R,108,43263,17,300322,449285,749607
Cronos,http://www.boxofficemojo.com/movies/?id=cronos.htm,04/01/1994,R,94,17538,28,621392,null,null
The Croods,http://www.boxofficemojo.com/movies/?id=croods.htm,03/22/2013,PG,98,43639736,4065,187168425,400036243,587204668
The Croods 2,http://www.boxofficemojo.com/movies/?id=croods2.htm,12/22/2017,Not Yet Rated,N/A,null,null,null,null,null
Crooked Arrows,http://www.boxofficemojo.com/movies/?id=crookedarrows.htm,05/18/2012,PG-13,100,257364,327,1832541,null,null
Crooked Hearts,http://www.boxofficemojo.com/movies/?id=crookedhearts.htm,05/31/1991,R,112,null,null,30964,null,null
Crooklyn,http://www.boxofficemojo.com/movies/?id=crooklyn.htm,05/13/1994,PG-13,114,4209475,1035,13642861,null,null
Crop Circles:Quest for Truth,http://www.boxofficemojo.com/movies/?id=cropcircles.htm,08/23/2002,Unrated,120,5763,1,11562,null,null
Cropsey,http://www.boxofficemojo.com/movies/?id=cropsey.htm,06/04/2010,Unrated,84,6306,4,52476,null,null
Cross Creek,http://www.boxofficemojo.com/movies/?id=crosscreek.htm,1983,PG,127,null,null,null,null,null
Cross My Heart,http://www.boxofficemojo.com/movies/?id=crossmyheart.htm,11/13/1987,R,90,455100,205,1025762,null,null
The Cross:The Arthur Blessit Story,http://www.boxofficemojo.com/movies/?id=cross09.htm,03/27/2009,PG,90,309455,221,741557,null,null
Crossing Delancey,http://www.boxofficemojo.com/movies/?id=crossingdelancey.htm,08/26/1988,PG,97,46711,303,16262415,null,null
The Crossing Guard,http://www.boxofficemojo.com/movies/?id=crossingguard.htm,11/17/1995,R,111,71804,6,868979,null,null
Crossing Over,http://www.boxofficemojo.com/movies/?id=crossingover.htm,02/27/2009,R,113,77370,42,455654,3074215,3529869
Crossing the Bridge,http://www.boxofficemojo.com/movies/?id=crossingthebridge.htm,09/11/1992,R,104,243695,235,479676,n/a,479676
Crossing the Bridge:The Sound of Istanbul,http://www.boxofficemojo.com/movies/?id=crossingthebridge06.htm,06/09/2006,Unrated,92,9161,3,70685,550937,621622
Crossing the Line,http://www.boxofficemojo.com/movies/?id=crossingtheline07.htm,08/10/2007,Unrated,90,2605,2,9258,11171,20429
Crossing the Line (1991),http://www.boxofficemojo.com/movies/?id=crossingtheline.htm,08/09/1991,R,93,5248,2,59227,null,null
Crossover,http://www.boxofficemojo.com/movies/?id=crossover.htm,09/01/2006,PG-13,95,3767567,1023,7009668,null,null
Crossroads,http://www.boxofficemojo.com/movies/?id=crossroads.htm,02/15/2002,PG-13,93,14527187,2713,37191304,23949726,61141030
Crossroads (1986),http://www.boxofficemojo.com/movies/?id=crossroads86.htm,03/14/1986,R,99,2071680,982,5839031,null,null
Crouching Tiger Hidden Dragon,http://www.boxofficemojo.com/movies/?id=crouchingtigerhiddendragon.htm,12/08/2000,PG-13,120,8647295,2027,128078872,85446864,213525736
Croupier,http://www.boxofficemojo.com/movies/?id=croupier.htm,04/21/2000,Unrated,94,63472,141,6201143,873925,7075068
The Crow,http://www.boxofficemojo.com/movies/?id=crow.htm,05/13/1994,R,117,11774332,2119,50693129,null,null
The Crow:City of Angels,http://www.boxofficemojo.com/movies/?id=crowcityofangels.htm,08/30/1996,R,91,9785111,2423,17917287,null,null
The Crucible,http://www.boxofficemojo.com/movies/?id=crucible.htm,11/29/1996,PG-13,124,62995,344,7343114,null,null
Crude,http://www.boxofficemojo.com/movies/?id=crude.htm,09/09/2009,Unrated,104,16595,7,170295,15586,185881
Cruel Intentions,http://www.boxofficemojo.com/movies/?id=cruelintentions.htm,03/05/1999,R,97,13020565,2312,38328567,37573641,75902208
Cruel World,http://www.boxofficemojo.com/movies/?id=cruelworld.htm,10/27/2006,R,92,11160,5,17986,null,null
Cruising,http://www.boxofficemojo.com/movies/?id=cruising.htm,02/15/1980,R,106,null,null,19798718,null,null
Cruising (re-issue),http://www.boxofficemojo.com/movies/?id=cruising95.htm,05/12/1995,R,106,null,null,19798718,null,null
Crumb,http://www.boxofficemojo.com/movies/?id=crumb.htm,04/21/1995,R,119,19859,56,3041083,null,null
The Crush,http://www.boxofficemojo.com/movies/?id=crushthe.htm,04/02/1993,R,89,5024976,1759,13609396,null,null
Crush,http://www.boxofficemojo.com/movies/?id=crush.htm,04/05/2002,R,112,46469,117,1084935,2610775,3695710
Crush (1993),http://www.boxofficemojo.com/movies/?id=crush93.htm,08/27/1993,Unrated,115,12205,3,107792,null,null
Crusoe,http://www.boxofficemojo.com/movies/?id=crusoe.htm,03/31/1989,PG-13,91,7010,25,315421,null,null
Crutch,http://www.boxofficemojo.com/movies/?id=crutch.htm,09/17/2004,Unrated,90,6245,1,14189,null,null
